subset,filename,path,random_seed
robustness,430__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\430__F_Right_middle_finger.BMP,20260902
robustness,37__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\37__M_Right_little_finger.BMP,20260902
robustness,159__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\159__M_Left_ring_finger.BMP,20260902
robustness,429__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\429__M_Left_thumb_finger.BMP,20260902
robustness,540__F_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\540__F_Left_ring_finger.BMP,20260902
robustness,3__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_ring_finger.BMP,20260902
robustness,570__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\570__M_Right_thumb_finger.BMP,20260902
robustness,171__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\171__M_Right_middle_finger.BMP,20260902
robustness,69__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\69__M_Right_little_finger.BMP,20260902
robustness,428__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\428__M_Left_ring_finger.BMP,20260902
robustness,156__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\156__F_Left_little_finger.BMP,20260902
robustness,104__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\104__M_Left_little_finger.BMP,20260902
robustness,586__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\586__M_Left_little_finger.BMP,20260902
robustness,478__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\478__M_Left_middle_finger.BMP,20260902
robustness,433__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\433__M_Left_thumb_finger.BMP,20260902
robustness,155__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\155__M_Left_ring_finger.BMP,20260902
robustness,355__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\355__M_Left_index_finger.BMP,20260902
robustness,161__F_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\161__F_Right_thumb_finger.BMP,20260902
robustness,16__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\16__M_Left_ring_finger.BMP,20260902
robustness,212__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\212__M_Left_ring_finger.BMP,20260902
robustness,29__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\29__F_Left_middle_finger.BMP,20260902
robustness,407__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_middle_finger.BMP,20260902
robustness,75__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\75__F_Right_middle_finger.BMP,20260902
robustness,522__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\522__M_Right_little_finger.BMP,20260902
robustness,97__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\97__M_Right_thumb_finger.BMP,20260902
robustness,482__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\482__M_Right_middle_finger.BMP,20260902
robustness,91__F_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\91__F_Right_little_finger.BMP,20260902
robustness,441__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\441__M_Left_little_finger.BMP,20260902
robustness,552__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\552__M_Right_middle_finger.BMP,20260902
robustness,483__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\483__M_Right_little_finger.BMP,20260902
robustness,326__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\326__M_Right_ring_finger.BMP,20260902
robustness,161__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\161__F_Left_middle_finger.BMP,20260902
robustness,177__F_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\177__F_Right_thumb_finger.BMP,20260902
robustness,562__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\562__F_Left_middle_finger.BMP,20260902
robustness,305__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\305__M_Right_thumb_finger.BMP,20260902
robustness,508__F_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\508__F_Right_index_finger.BMP,20260902
robustness,291__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\291__M_Left_thumb_finger.BMP,20260902
robustness,99__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\99__M_Right_thumb_finger.BMP,20260902
robustness,583__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\583__M_Right_middle_finger.BMP,20260902
robustness,28__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\28__M_Left_little_finger.BMP,20260902
robustness,548__F_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\548__F_Left_little_finger.BMP,20260902
robustness,73__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\73__M_Left_ring_finger.BMP,20260902
robustness,175__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\175__M_Left_little_finger.BMP,20260902
robustness,324__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\324__M_Right_thumb_finger.BMP,20260902
robustness,149__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\149__F_Left_middle_finger.BMP,20260902
robustness,249__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\249__M_Right_little_finger.BMP,20260902
robustness,38__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\38__M_Left_ring_finger.BMP,20260902
robustness,7__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\7__M_Right_little_finger.BMP,20260902
robustness,266__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\266__M_Left_little_finger.BMP,20260902
robustness,227__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\227__M_Left_middle_finger.BMP,20260902
robustness,115__F_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\115__F_Right_index_finger.BMP,20260902
robustness,317__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\317__M_Left_ring_finger.BMP,20260902
robustness,569__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\569__M_Left_ring_finger.BMP,20260902
robustness,329__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\329__M_Left_index_finger.BMP,20260902
robustness,365__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\365__M_Right_little_finger.BMP,20260902
robustness,403__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\403__M_Right_index_finger.BMP,20260902
robustness,484__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\484__M_Left_middle_finger.BMP,20260902
robustness,363__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\363__M_Left_middle_finger.BMP,20260902
robustness,588__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\588__M_Left_thumb_finger.BMP,20260902
robustness,460__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\460__M_Right_thumb_finger.BMP,20260902
robustness,2__F_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\2__F_Left_middle_finger.BMP,20260902
robustness,360__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\360__M_Right_thumb_finger.BMP,20260902
robustness,487__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\487__M_Left_ring_finger.BMP,20260902
robustness,285__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\285__M_Right_little_finger.BMP,20260902
robustness,578__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\578__M_Right_middle_finger.BMP,20260902
robustness,301__F_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\301__F_Left_index_finger.BMP,20260902
robustness,253__F_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\253__F_Left_index_finger.BMP,20260902
robustness,58__M_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\58__M_Right_middle_finger.BMP,20260902
robustness,291__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\291__M_Left_ring_finger.BMP,20260902
robustness,370__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\370__M_Right_little_finger.BMP,20260902
robustness,370__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\370__M_Left_index_finger.BMP,20260902
robustness,77__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\77__M_Right_ring_finger.BMP,20260902
robustness,486__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\486__M_Left_little_finger.BMP,20260902
robustness,503__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\503__M_Left_thumb_finger.BMP,20260902
robustness,364__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\364__M_Left_middle_finger.BMP,20260902
robustness,563__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\563__M_Right_thumb_finger.BMP,20260902
robustness,28__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\28__M_Left_middle_finger.BMP,20260902
robustness,40__F_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\40__F_Left_ring_finger.BMP,20260902
robustness,103__F_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\103__F_Left_thumb_finger.BMP,20260902
robustness,379__F_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\379__F_Right_little_finger.BMP,20260902
robustness,95__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\95__M_Left_little_finger.BMP,20260902
robustness,23__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\23__M_Right_index_finger.BMP,20260902
robustness,273__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\273__M_Right_thumb_finger.BMP,20260902
robustness,541__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\541__M_Left_ring_finger.BMP,20260902
robustness,79__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\79__M_Left_middle_finger.BMP,20260902
robustness,405__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\405__M_Left_thumb_finger.BMP,20260902
robustness,196__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\196__M_Left_ring_finger.BMP,20260902
robustness,186__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\186__M_Right_ring_finger.BMP,20260902
robustness,188__M_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\188__M_Right_thumb_finger.BMP,20260902
robustness,99__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\99__M_Left_ring_finger.BMP,20260902
robustness,47__F_Right_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\47__F_Right_thumb_finger.BMP,20260902
robustness,506__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\506__M_Left_ring_finger.BMP,20260902
robustness,95__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\95__M_Right_ring_finger.BMP,20260902
robustness,525__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\525__M_Left_ring_finger.BMP,20260902
robustness,55__M_Right_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\55__M_Right_index_finger.BMP,20260902
robustness,430__F_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\430__F_Right_ring_finger.BMP,20260902
robustness,517__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\517__M_Left_index_finger.BMP,20260902
robustness,350__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\350__M_Left_ring_finger.BMP,20260902
robustness,523__F_Right_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\523__F_Right_middle_finger.BMP,20260902
robustness,302__M_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\302__M_Right_little_finger.BMP,20260902
robustness,397__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\397__M_Right_ring_finger.BMP,20260902
robustness,138__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\138__M_Left_index_finger.BMP,20260902
robustness,233__M_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\233__M_Left_index_finger.BMP,20260902
robustness,255__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\255__M_Left_ring_finger.BMP,20260902
robustness,31__F_Right_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\31__F_Right_little_finger.BMP,20260902
robustness,494__F_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\494__F_Left_ring_finger.BMP,20260902
robustness,425__M_Left_thumb_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\425__M_Left_thumb_finger.BMP,20260902
robustness,372__M_Left_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\372__M_Left_ring_finger.BMP,20260902
robustness,547__M_Right_ring_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\547__M_Right_ring_finger.BMP,20260902
robustness,319__M_Left_middle_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\319__M_Left_middle_finger.BMP,20260902
robustness,191__F_Left_index_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\191__F_Left_index_finger.BMP,20260902
robustness,160__M_Left_little_finger.BMP,C:\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\160__M_Left_little_finger.BMP,20260902
