filename,subject_id,split,deterministic_subject_score,subject_rank,path
456__M_Left_middle_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Left_middle_finger.BMP
456__M_Left_ring_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Left_ring_finger.BMP
456__M_Left_thumb_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Left_thumb_finger.BMP
456__M_Right_index_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Right_index_finger.BMP
456__M_Right_little_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Right_little_finger.BMP
456__M_Right_middle_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Right_middle_finger.BMP
456__M_Right_ring_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Right_ring_finger.BMP
456__M_Right_thumb_finger.BMP,456,validation,23e0076d7f03fcd93720533889010d88fd77044189d98db97cf061825357c98a,85,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\456__M_Right_thumb_finger.BMP
3__M_Left_index_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_index_finger.BMP
3__M_Left_little_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_little_finger.BMP
3__M_Left_middle_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_middle_finger.BMP
3__M_Left_ring_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_ring_finger.BMP
3__M_Left_thumb_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Left_thumb_finger.BMP
3__M_Right_index_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Right_index_finger.BMP
3__M_Right_little_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Right_little_finger.BMP
3__M_Right_middle_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Right_middle_finger.BMP
3__M_Right_ring_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Right_ring_finger.BMP
3__M_Right_thumb_finger.BMP,3,validation,24006237793ff233286819a9302c76457b7be4da559e4054d0b023e4a2456d39,86,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\3__M_Right_thumb_finger.BMP
407__M_Left_index_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Left_index_finger.BMP
407__M_Left_little_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Left_little_finger.BMP
407__M_Left_middle_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Left_middle_finger.BMP
407__M_Left_ring_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Left_ring_finger.BMP
407__M_Left_thumb_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Left_thumb_finger.BMP
407__M_Right_index_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_index_finger.BMP
407__M_Right_little_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_little_finger.BMP
407__M_Right_middle_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_middle_finger.BMP
407__M_Right_ring_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_ring_finger.BMP
407__M_Right_thumb_finger.BMP,407,validation,240629f034ea9e25aec951431581d6ce295f477b2fa516542372a67ca7c0176c,87,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\407__M_Right_thumb_finger.BMP
292__M_Left_index_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_index_finger.BMP
292__M_Left_little_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_little_finger.BMP
292__M_Left_middle_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_middle_finger.BMP
292__M_Left_ring_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_ring_finger.BMP
292__M_Left_thumb_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Left_thumb_finger.BMP
292__M_Right_index_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Right_index_finger.BMP
292__M_Right_little_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Right_little_finger.BMP
292__M_Right_middle_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Right_middle_finger.BMP
292__M_Right_ring_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Right_ring_finger.BMP
292__M_Right_thumb_finger.BMP,292,validation,24790cae3a8c630b580340cecdc5e55855191e3b393f34823063d90fff056efb,88,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\292__M_Right_thumb_finger.BMP
416__M_Left_index_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Left_index_finger.BMP
416__M_Left_little_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Left_little_finger.BMP
416__M_Left_middle_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Left_middle_finger.BMP
416__M_Left_ring_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Left_ring_finger.BMP
416__M_Left_thumb_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Left_thumb_finger.BMP
416__M_Right_index_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Right_index_finger.BMP
416__M_Right_little_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Right_little_finger.BMP
416__M_Right_middle_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Right_middle_finger.BMP
416__M_Right_ring_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Right_ring_finger.BMP
416__M_Right_thumb_finger.BMP,416,validation,249f49c3c0ae8b1ae560972931d8f3772ddb89538e1a59cbdfeb1b2aa6095d2e,89,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\416__M_Right_thumb_finger.BMP
327__M_Left_index_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Left_index_finger.BMP
327__M_Left_little_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Left_little_finger.BMP
327__M_Left_middle_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Left_middle_finger.BMP
327__M_Left_ring_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Left_ring_finger.BMP
327__M_Left_thumb_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Left_thumb_finger.BMP
327__M_Right_index_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Right_index_finger.BMP
327__M_Right_little_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Right_little_finger.BMP
327__M_Right_middle_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Right_middle_finger.BMP
327__M_Right_ring_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Right_ring_finger.BMP
327__M_Right_thumb_finger.BMP,327,validation,250dbe3023d08e2042a9d311f9f0224003b4667d5bbf13de7c0754346d45abcb,90,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\327__M_Right_thumb_finger.BMP
477__M_Left_index_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Left_index_finger.BMP
477__M_Left_little_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Left_little_finger.BMP
477__M_Left_middle_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Left_middle_finger.BMP
477__M_Left_ring_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Left_ring_finger.BMP
477__M_Left_thumb_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Left_thumb_finger.BMP
477__M_Right_index_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Right_index_finger.BMP
477__M_Right_little_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Right_little_finger.BMP
477__M_Right_middle_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Right_middle_finger.BMP
477__M_Right_ring_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Right_ring_finger.BMP
477__M_Right_thumb_finger.BMP,477,validation,264473d00d0bb1f83b1be527c7e33ec71aa1f5ac3f9a967862a4a7519e64411b,91,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\477__M_Right_thumb_finger.BMP
598__M_Left_index_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Left_index_finger.BMP
598__M_Left_little_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Left_little_finger.BMP
598__M_Left_middle_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Left_middle_finger.BMP
598__M_Left_ring_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Left_ring_finger.BMP
598__M_Left_thumb_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Left_thumb_finger.BMP
598__M_Right_index_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Right_index_finger.BMP
598__M_Right_little_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Right_little_finger.BMP
598__M_Right_middle_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Right_middle_finger.BMP
598__M_Right_ring_finger.BMP,598,validation,27eec65a42b8a427cfa0bd24890cd24c3bd05dd8e8f4367be1360a43cc698e57,92,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\598__M_Right_ring_finger.BMP
