Dataset split,Image,Path,Ridge coherence,Sharpness Laplacian variance,Local contrast,Intensity dynamic range,Foreground usable-area ratio,Valid ridge-frequency-block ratio,Mean valid ridge frequency,Eligible frequency-block ratio,Orientation confidence valid ratio,Entropy,Log sharpness,Ridge coherence score,Log sharpness score,Local contrast score,Intensity dynamic range score,Foreground usable-area ratio score,Valid ridge-frequency-block ratio score,Orientation confidence valid ratio score,Entropy score,Diagnostic quality score,Quality band vs Real,Selected for screening24
Altered Easy,94__M_Right_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\94__M_Right_thumb_finger_Obl.BMP,0.6700257658958435,686.1586853842169,0.16504156589508057,1.0,0.8550262451171875,1.0,0.0964379638521977,0.890625,0.8368519675202998,-1.1843516586574068,2.8364245650028357,0.5538384619908648,0.0,0.27066114090718524,0.5,0.0,0.5,0.6314810744851376,0.4975913235919315,0.36919650012188987,Relative Lower quality,False
Altered Easy,96__M_Left_little_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\96__M_Left_little_finger_Zcut.BMP,0.6023855209350586,917.4900333201513,0.15254837274551392,1.0,1.0,1.0,0.10381679965042842,0.921875,0.727813720703125,-1.5839664014346482,2.9626013552156025,0.2589148060035869,0.19037915034358543,0.146438454104933,0.5,1.0,0.5,0.18360075211532434,0.21437920617872988,0.3742140460932699,Relative Lower quality,False
Altered Easy,97__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\97__M_Left_ring_finger_Zcut.BMP,0.6339483261108398,1514.34226720687,0.17490079998970032,1.0,1.0,1.0,0.11083866823129976,0.984375,0.792694091796875,-1.3841313660445913,3.1802240442260667,0.39653432380770404,0.6590814883577013,0.3686937683054512,0.5,1.0,0.5,0.45010028204324676,0.356004870719611,0.5288018416542143,Relative Lower quality,False
Altered Easy,98__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\98__M_Right_index_finger_Zcut.BMP,0.6394526958465576,1842.0762149607763,0.22172294557094574,1.0,1.0,1.0,0.10734458820706422,1.0,0.8306427001953125,-0.531034514870916,3.265307594944517,0.42053436767662816,0.8423291971770827,0.8342571079829668,0.5,1.0,0.5,0.6059761830147291,0.9606056016643939,0.707962807189475,Relative Higher quality,False
Altered Easy,99__M_Right_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\99__M_Right_middle_finger_Zcut.BMP,0.5619718432426453,1100.5077029978856,0.14459510147571564,1.0,1.0,1.0,0.11057012697048349,0.8125,0.68133544921875,-1.8582722365384925,3.04159308674195,0.08270388920622518,0.36050667435557887,0.06735725251190613,0.5,1.0,0.5,0.0,0.01997512629256446,0.3163178677957843,Relative Lower quality,False
Altered Easy,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\9__M_Right_thumb_finger_Zcut.BMP,0.6948041915893555,1429.68894689437,0.2514876127243042,1.0,1.0,1.0,0.09582441298651226,1.0,0.85546875,-0.8977515268373675,3.155241559603731,0.6618768627887387,0.6052757523605352,1.0,0.5,1.0,0.5,0.7079504857411472,0.7007085299781387,0.7094764538585699,Relative Higher quality,False
Altered Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,0.7484726905822754,1593.1639529978856,0.21836848556995392,1.0,1.0,1.0,0.11185949426105753,1.0,0.9060211181640625,-0.4146881285784417,3.202260471481195,0.8958811888156178,0.7065421875289164,0.8009029423100904,0.5,1.0,0.5,0.9155969915387029,1.0,0.7898654137741659,Relative Higher quality,False
Altered Medium,101__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\101__M_Left_little_finger_Obl.BMP,0.7043053507804871,1439.3986942088231,0.18502908945083618,1.0,1.0,1.0,0.11186287944438647,0.984375,0.8382110595703125,-1.1922292108651416,3.1581811043691483,0.7033036288566352,0.6116067627460469,0.46940167496395624,0.5,1.0,0.5,0.6370636164211848,0.49200840083667857,0.6141730104780627,Relative Medium quality,False
Altered Medium,102__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\102__M_Left_middle_finger_Zcut.BMP,0.6835264563560486,1569.7540714060888,0.21600238978862762,1.0,1.0,1.0,0.1085599661406341,1.0,0.854827880859375,-0.6302965197968412,3.195831618143449,0.6127039050593318,0.6926961193461707,0.7773763089130856,0.5,1.0,0.5,0.7053180821059232,0.8902573397399792,0.7097939693955613,Relative Higher quality,False
Altered Medium,103__F_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\103__F_Right_index_finger_Zcut.BMP,0.7130080461502075,1705.2989017283544,0.20596423745155334,1.0,1.0,1.0,0.1112014517630458,1.0,0.86749267578125,-0.7742488661340354,3.231800512357278,0.7412489487896062,0.7701637073557716,0.6775646563665204,0.5,1.0,0.5,0.757339392040113,0.7882364570032246,0.7168191451944046,Relative Higher quality,False
Altered Medium,104__M_Right_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\104__M_Right_ring_finger_CR.BMP,0.6437373757362366,1373.3533756053075,0.19198328256607056,1.0,1.0,1.0,0.10931027744456567,1.0,0.82659912109375,-0.7326144376865553,3.137782299311974,0.4392163440433888,0.5676730733570141,0.538548813167459,0.5,1.0,0.5,0.5893669696020059,0.8177433129213812,0.6190685641364061,Relative Medium quality,False
Altered Medium,105__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\105__M_Right_thumb_finger_Zcut.BMP,0.635711669921875,1226.8293468981662,0.16315172612667084,1.0,0.9857330322265625,1.0,0.112520403688901,0.96875,0.817015216482717,-1.0623426511332532,3.088784156162335,0.40422282055715447,0.4621438918318202,0.25187003035225514,0.5,0.0,0.5,0.5500005783397898,0.5840606793625732,0.4065372500554491,Relative Lower quality,False
Altered Medium,107__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\107__M_Left_little_finger_Obl.BMP,0.5860511064529419,1169.0823184764013,0.15678328275680542,1.0,1.0,1.0,0.10877440965453464,0.9375,0.7307891845703125,-1.3150677936817068,3.0678450921724334,0.18769381559661347,0.4170466260434071,0.18854713630253714,0.5,1.0,0.5,0.1958226261360075,0.40495111436687203,0.42425766480567967,Relative Lower quality,False
Altered Medium,108__M_Left_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\108__M_Left_ring_finger_CR.BMP,0.6586613059043884,1255.497510126792,0.19692952930927277,1.0,1.0,1.0,0.10274048501172331,0.96875,0.809234619140625,-0.9862838675778058,3.0988158557671674,0.5042873686891739,0.48374954830275074,0.5877304797495354,0.5,1.0,0.5,0.5180413663428394,0.6379645193182932,0.591471660300324,Relative Medium quality,False
Altered Medium,109__F_Right_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\109__F_Right_index_finger_CR.BMP,0.6116675138473511,1123.7359744822606,0.19083957374095917,1.0,1.0,1.0,0.09926733680778743,0.984375,0.7792510986328125,-0.9748051798823993,3.050664284280353,0.29938596760461866,0.3800436606604992,0.5271766538264572,0.5,1.0,0.5,0.39488248198057047,0.646099613195831,0.530948547158497,Relative Lower quality,False
Altered Medium,10__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\10__M_Right_little_finger_Obl.BMP,0.5786185264587402,1100.9269986700951,0.16627416014671326,1.0,0.98370361328125,1.0,0.09990471371742328,0.96875,0.7221412173481417,-1.2320301297973244,3.041758522308847,0.15528642756041233,0.3608629792856759,0.2829171084442064,0.5,0.0,0.5,0.16030064682719003,0.46380097673756787,0.30289601735688154,Relative Lower quality,False
Altered Medium,110__F_Right_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\110__F_Right_ring_finger_Zcut.BMP,0.5608737468719482,939.4202091014013,0.15996792912483215,1.0,1.0,1.0,0.10487643870484754,0.96875,0.7198944091796875,-0.9696622032002176,2.9728598986264707,0.07791599116623309,0.21247336902618805,0.22021280604886914,0.5,1.0,0.5,0.15107176433719835,0.6497445070399486,0.41392730470230465,Relative Lower quality,False
Altered Medium,112__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\112__M_Left_index_finger_CR.BMP,0.6172080039978027,1298.652783564292,0.17201800644397736,1.0,1.0,1.0,0.10790833769631678,1.0,0.7999420166015625,-0.772510924928509,3.1134930507351335,0.32354350299024665,0.5153603864384927,0.34002949044960784,0.5,1.0,0.5,0.4798715136320904,0.7894681583296973,0.5560341314800169,Relative Medium quality,False
Altered Medium,113__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\113__M_Left_little_finger_Obl.BMP,0.6068692207336426,974.7937442576513,0.1675088107585907,1.0,1.0,1.0,0.10160519691777459,0.96875,0.7614593505859375,-1.0429413176373794,2.9889127334352352,0.27846454503416634,0.24704697548622276,0.29519352284309697,0.5,1.0,0.5,0.321801942964588,0.5978106544055837,0.46753970509170717,Relative Lower quality,False
Altered Medium,114__F_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\114__F_Left_middle_finger_Zcut.BMP,0.7074742913246155,1002.8011600291356,0.15332558751106262,1.0,1.0,1.0,0.12432061211054704,1.0,0.88458251953125,-0.8275084238963973,3.0012148276734556,0.7171207806339907,0.273542468020306,0.1541664788975531,0.5,1.0,0.5,0.8275368223127549,0.7504907221448452,0.5903571590011812,Relative Medium quality,False
Altered Medium,115__F_Left_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\115__F_Left_thumb_finger_Zcut.BMP,0.6307716369628906,1873.003857783042,0.19670826196670532,1.0,1.0,1.0,0.12435958334123598,1.0,0.81890869140625,-0.47558567981524646,3.272538671882532,0.3826833867214847,0.8579030451182982,0.5855303677792602,0.5,1.0,0.5,0.557778125979317,0.9999029055503151,0.6729747288935845,Relative Medium quality,False
Altered Medium,116__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\116__M_Right_little_finger_Obl.BMP,0.6478722095489502,1312.861554316245,0.19356516003608704,1.0,1.0,1.0,0.10331102888898636,1.0,0.811767578125,-0.8917338788149525,3.118218930684573,0.45724496451412056,0.5255386954721151,0.5542777839089553,0.5,1.0,0.5,0.5284456283296773,0.7049733146715941,0.5963100483620578,Relative Medium quality,False
Altered Medium,117__F_Right_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\117__F_Right_thumb_finger_CR.BMP,0.6780624389648438,1121.8827335154638,0.18487000465393066,1.0,1.0,1.0,0.10564315807052349,0.953125,0.796539306640625,-1.1747950370633007,3.049947464006839,0.588879804683491,0.3784998173247722,0.4678198583167303,0.5,1.0,0.5,0.46589470385459114,0.5043642244568334,0.5506823010795523,Relative Medium quality,False
Altered Medium,119__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\119__F_Left_index_finger_Obl.BMP,0.5919125080108643,1006.7201663767919,0.15615332126617432,1.0,1.0,1.0,0.10615253093471202,0.96875,0.754974365234375,-0.9761245206413076,3.002908768381368,0.21325058254318796,0.277190773138977,0.18228328461856136,0.5,1.0,0.5,0.29516452522720155,0.6451645793997224,0.45163171811595626,Relative Lower quality,False
Altered Medium,11__M_Left_middle_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\11__M_Left_middle_finger_CR.BMP,0.6571520566940308,1084.3725711619481,0.18762704730033875,1.0,1.0,1.0,0.10066928777110001,0.984375,0.7990570068359375,-1.1367486946851186,3.0351785237150994,0.49770677018346693,0.3466913837638928,0.49523376611956316,0.5,1.0,0.5,0.4762362895644,0.5313281575436539,0.5433995458968721,Relative Medium quality,False
Altered Medium,120__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\120__M_Left_thumb_finger_Obl.BMP,0.6919333934783936,510.3191959178075,0.12944479286670685,1.0,1.0,1.0,0.10562725980521065,1.0,0.872222900390625,-0.7256247899463976,2.7078419048487565,0.6493596657416683,0.0,0.0,0.5,1.0,0.5,0.7767690379191479,0.8226969663394332,0.5311032087500311,Relative Lower quality,False
Altered Medium,122__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\122__M_Left_index_finger_CR.BMP,0.6091586351394653,1023.1089298045263,0.18451006710529327,1.0,1.0,1.0,0.09970076096230657,0.984375,0.76153564453125,-1.156346287536039,3.0099218752512846,0.2884468043684819,0.2922951705785047,0.4642409166612654,0.5,1.0,0.5,0.32211532434973367,0.5174390909668363,0.4855671633656028,Relative Lower quality,False
Altered Medium,123__M_Left_middle_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\123__M_Left_middle_finger_CR.BMP,0.5981309413909912,884.2347232615575,0.15308725833892822,1.0,1.0,1.0,0.1095331011095377,0.875,0.7113189697265625,-1.4326665071230302,2.9465675653366405,0.2403640725674128,0.15584656167984,0.15179671724002855,0.5,1.0,0.5,0.11584769664681914,0.32160739084125856,0.37318280487191985,Relative Lower quality,False
Altered Medium,124__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\124__M_Left_thumb_finger_Obl.BMP,0.7062205672264099,1567.3789493757067,0.195846289396286,1.0,0.9471893310546875,1.0,0.11565883069973477,0.96875,0.8962223117196939,-0.5268259322939304,3.195174009695293,0.7116543176598175,0.6912798027913577,0.5769595766800251,0.5,0.0,0.5,0.8753478797155666,0.9635882783660911,0.6023537319016072,Relative Medium quality,False
Altered Medium,125__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\125__M_Right_index_finger_Zcut.BMP,0.6478697657585144,1354.3053104197606,0.18797561526298523,1.0,1.0,1.0,0.10490277364848442,0.96875,0.8047027587890625,-1.0241529730410994,3.1317165813975625,0.45723430914747887,0.5546091038731977,0.49869965737208377,0.5,1.0,0.5,0.49942651206518346,0.6111261963168276,0.5776369723468464,Relative Medium quality,False
Altered Medium,126__F_Right_middle_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\126__F_Right_middle_finger_CR.BMP,0.6612624526023865,1590.821026972495,0.1836964637041092,1.0,1.0,1.0,0.11802624665630448,1.0,0.82861328125,-0.7670123530652945,3.2016213227198858,0.5156288369877818,0.705165628310176,0.4561510713129572,0.5,1.0,0.5,0.5976402381698529,0.793365067060609,0.6334938552301721,Relative Medium quality,False
Altered Medium,128__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\128__M_Left_little_finger_Obl.BMP,0.5944202542304993,1413.0125552928075,0.1695273071527481,1.0,1.0,1.0,0.1107355358045675,0.890625,0.7320556640625,-1.399365438925734,3.1501460207800234,0.22418480792649073,0.5943012948213277,0.31526389575585295,0.5,1.0,0.5,0.20102475712942652,0.34520828697119693,0.4599978803255369,Relative Lower quality,False
Altered Medium,129__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\129__M_Left_middle_finger_Zcut.BMP,0.7743048667907715,1106.5200626170263,0.20876747369766235,1.0,1.0,1.0,0.09934651075043566,1.0,0.9296417236328125,-0.48771250866925053,3.0439592926463557,1.0,0.3656028628305062,0.7054378777330851,0.5,1.0,0.5,1.0,0.9913084656821031,0.7577936507807117,Relative Higher quality,False
Altered Medium,12__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\12__M_Left_thumb_finger_CR.BMP,0.7323161363601685,1341.3734256541356,0.2000289410352707,1.0,1.0,1.0,0.11037923573585195,1.0,0.882354736328125,-0.6155136141251226,3.127549698153365,0.8254357011905658,0.5456347274988056,0.6185486418879494,0.5,1.0,0.5,0.8183860858664999,0.900734175473592,0.7135924164896765,Relative Higher quality,False
Altered Medium,130__F_Right_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\130__F_Right_index_finger_Obl.BMP,0.5833457112312317,609.6766656415093,0.1438804268836975,1.0,0.972808837890625,1.0,0.0935268111538992,0.96875,0.7547134297455846,-1.4316297159961089,2.7850995734423574,0.1758978049502909,0.0,0.06025107901831257,0.5,0.0,0.5,0.29409271901013073,0.32234217807240506,0.23157297263139243,Relative Lower quality,False
Altered Medium,131__M_Right_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\131__M_Right_ring_finger_CR.BMP,0.6467623114585876,1245.9814578806981,0.16972097754478455,1.0,1.0,1.0,0.11619957360679349,0.984375,0.804443359375,-1.061847705942589,3.0955115794017916,0.45240560884985886,0.47663300147145043,0.3171896049132149,0.5,1.0,0.5,0.498361015355688,0.5844114533967776,0.5411250854983737,Relative Medium quality,False
Altered Medium,133__M_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\133__M_Left_index_finger_Obl.BMP,0.7373108863830566,926.2492801463231,0.1733476221561432,1.0,1.0,1.0,0.1015816592468492,1.0,0.8880767822265625,-0.6697280215228452,2.9667278834666275,0.8472137112842126,0.19926661262029552,0.35325016463613146,0.5,1.0,0.5,0.841889689752429,0.8623117263749863,0.6379914880835068,Relative Medium quality,False
Altered Medium,134__M_Left_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\134__M_Left_ring_finger_CR.BMP,0.7513616681098938,941.1737796580419,0.19560204446315765,1.0,1.0,1.0,0.10521808682221993,1.0,0.89178466796875,-0.7686677853137694,2.973669819578733,0.9084776513950228,0.21421772686708257,0.5745309932532097,0.5,1.0,0.5,0.8571200250705111,0.7921918408951617,0.6683172796851234,Relative Medium quality,False
Altered Medium,135__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\135__F_Right_little_finger_Obl.BMP,0.5894250273704529,752.3151065623388,0.1430000364780426,1.0,1.0,1.0,0.10619500087746263,0.9375,0.7341156005859375,-1.342670812648426,2.8763997825832366,0.20240471873691374,0.0047235148168099875,0.05149715515624766,0.5,1.0,0.5,0.20948605452836103,0.3853884991484464,0.3566874927983473,Relative Lower quality,False
Altered Medium,136__F_Right_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\136__F_Right_ring_finger_Obl.BMP,0.6377087831497192,1180.575879267417,0.15622545778751373,1.0,1.0,1.0,0.11408885307048847,0.9375,0.785400390625,-1.2197569088264466,3.0720939057629724,0.4129305940863286,0.42619745894932715,0.18300055460631154,0.5,1.0,0.5,0.4201410216233157,0.4724991665853333,0.489346099481327,Relative Lower quality,False
Altered Medium,138__M_Left_little_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\138__M_Left_little_finger_Zcut.BMP,0.6496622562408447,1446.9664127146825,0.19826740026474,1.0,1.0,1.0,0.10519555722835211,0.90625,0.76898193359375,-1.3929835237900232,3.1604584503021957,0.4650498906356557,0.6165115700900776,0.6010332377148678,0.5,1.0,0.5,0.3527013475399562,0.34973123246158266,0.5481284098052676,Relative Medium quality,False
Altered Medium,139__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\139__M_Left_ring_finger_Zcut.BMP,0.6941772699356079,1717.74802892562,0.1976957619190216,1.0,1.0,1.0,0.11312160842823339,0.984375,0.8677825927734375,-0.640821426714222,3.234959458870802,0.6591433714146608,0.7769672517071561,0.59534930644652,0.5,1.0,0.5,0.7585302413036669,0.8827982025897019,0.7090985466827132,Relative Higher quality,False
Altered Medium,13__F_Right_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\13__F_Right_index_finger_CR.BMP,0.7004002928733826,1205.6302005564794,0.18529777228832245,1.0,1.0,1.0,0.11328897265504068,1.0,0.8627166748046875,-0.7813458875595151,3.081214118346683,0.6862768727372127,0.44584001083859864,0.4720732500825523,0.5,1.0,0.5,0.7377217173299908,0.7832067064708291,0.6406398196823979,Relative Medium quality,False
Altered Medium,140__F_Right_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\140__F_Right_middle_finger_Zcut.BMP,0.6798658967018127,1236.7191287791356,0.18068426847457886,1.0,1.0,1.0,0.10644032290568953,0.9375,0.8080596923828125,-1.0020409537909047,3.0922710782290985,0.5967432053780598,0.46965380972042087,0.4262001228160019,0.5,1.0,0.5,0.5132152930115953,0.6267972692822712,0.5790762125260436,Relative Medium quality,False
Altered Medium,141__F_Right_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\141__F_Right_thumb_finger_Obl.BMP,0.7575031518936157,1229.9846056849096,0.19758373498916626,1.0,0.98773193359375,1.0,0.10569269155952729,1.0,0.9471049867144534,-0.524718185617973,3.089899675904492,0.9352556273135303,0.4645464295158605,0.5942353969716375,0.5,0.0,0.5,1.0,0.9650820655945599,0.6198899399244485,Relative Medium quality,False
Altered Medium,143__M_Left_little_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\143__M_Left_little_finger_Zcut.BMP,0.6540492177009583,1152.5127689158544,0.18238063156604767,1.0,1.0,1.0,0.10243009466005944,0.984375,0.79656982421875,-1.3072135147016701,3.061645745722402,0.48417783307941936,0.4036948556535581,0.44306745036722445,0.5,1.0,0.5,0.46602005640864946,0.41051754308576976,0.5259347173243277,Relative Lower quality,False
Altered Medium,144__M_Left_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\144__M_Left_ring_finger_Obl.BMP,0.6185981035232544,1064.7973758494481,0.16110652685165405,1.0,1.0,1.0,0.10787601874783595,0.9375,0.7696990966796875,-0.9808364390244625,3.0272669721665544,0.32960458740042387,0.3296519715363196,0.231534144566529,0.5,1.0,0.5,0.355647132560326,0.6418251821264958,0.48603287727376177,Relative Lower quality,False
Altered Medium,145__M_Right_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\145__M_Right_index_finger_Obl.BMP,0.6244915723800659,603.3122290630372,0.15363053977489471,1.0,0.80828857421875,1.0,0.09942455997528232,0.828125,0.8067658385562184,-1.1723214826350228,2.780542128500175,0.3553011735482965,0.0,0.15719868924651148,0.5,0.0,0.5,0.5079007205026845,0.5061172643529612,0.31581473095630674,Relative Lower quality,False
Altered Medium,146__M_Right_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\146__M_Right_middle_finger_Zcut.BMP,0.7224767804145813,1477.197003534995,0.2246139496564865,1.0,1.0,1.0,0.09808664939239466,0.984375,0.8548431396484375,-1.1543314776052231,3.1694384180220383,0.7825343363342571,0.6358520712332242,0.8630030251206219,0.5,1.0,0.5,0.7053807583829523,0.5188670127264936,0.6882046504746937,Relative Medium quality,False
Altered Medium,147__M_Right_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\147__M_Right_thumb_finger_Obl.BMP,0.6950664520263672,1320.4354830792222,0.20058618485927582,1.0,0.8982086181640625,1.0,0.10215867221689254,0.9375,0.8733033211585832,-0.5171260959309564,3.1207171862872145,0.6630203655502849,0.530919284450402,0.6240894451232119,0.5,0.0,0.5,0.7812069229363156,0.9704626773830731,0.571212336930411,Relative Medium quality,False
Altered Medium,149__F_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\149__F_Left_index_finger_Zcut.BMP,0.6937470436096191,1681.4473392283544,0.2019774615764618,1.0,1.0,1.0,0.11540266726464982,1.0,0.8775177001953125,-0.7634103720933708,3.225683270318113,0.6572675071117425,0.756988768386898,0.6379232288344846,0.5,1.0,0.5,0.798517706048261,0.7959178373884774,0.7058268809712329,Relative Higher quality,False
Altered Medium,14__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\14__M_Left_middle_finger_Zcut.BMP,0.6683552265167236,1589.3494083201513,0.19490887224674225,1.0,1.0,1.0,0.10788742777580695,0.984375,0.8270263671875,-0.9907170206080708,3.2012193845729833,0.5465546092868069,0.7042999586961902,0.56763862281525,0.5,1.0,0.5,0.5911219053588219,0.6348226866426706,0.6305547228499674,Relative Medium quality,False
Altered Medium,150__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\150__M_Left_thumb_finger_CR.BMP,0.6704145073890686,1395.7210819041356,0.21292930841445923,1.0,1.0,1.0,0.10391904604557503,0.953125,0.814117431640625,-1.0114845475499523,3.144798638421399,0.5555334449478657,0.5827844321948294,0.7468199555059987,0.5,1.0,0.5,0.5380977749921656,0.6201044727004873,0.6304175100426683,Relative Medium quality,False
Altered Medium,151__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\151__M_Right_little_finger_Obl.BMP,0.7066954970359802,989.6450626170263,0.19595998525619507,1.0,1.0,1.0,0.09634424012372085,0.984375,0.8509063720703125,-0.8144895530431995,2.9954794622883503,0.713725097206181,0.2611899914582926,0.5780900807094681,0.5,1.0,0.5,0.689210278909433,0.7597173636722288,0.6252416014944504,Relative Medium quality,False
Altered Medium,152__M_Right_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\152__M_Right_middle_finger_Zcut.BMP,0.6412889957427979,1605.0153934275731,0.1779717206954956,1.0,1.0,1.0,0.119414744575757,0.953125,0.794158935546875,-1.0275599362482737,3.2054792020048124,0.4285409661033815,0.7134744909974412,0.39922863769100875,0.5,1.0,0.5,0.4561172046380446,0.6087116375917243,0.5757591171277001,Relative Medium quality,False
Altered Medium,153__M_Right_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\153__M_Right_thumb_finger_CR.BMP,0.6683110594749451,1804.1213504588231,0.20056389272212982,1.0,1.0,1.0,0.1253159210212353,1.0,0.8723907470703125,-0.3385108967694627,3.2562657461006923,0.5463620330262828,0.8228554202821231,0.6238677892872949,0.5,1.0,0.5,0.7774584769664684,1.0,0.7213179649452711,Relative Higher quality,False
Altered Medium,155__M_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\155__M_Left_middle_finger_Obl.BMP,0.7006007432937622,2053.346448115073,0.2052859663963318,1.0,1.0,1.0,0.1271408076894371,1.0,0.8932037353515625,-0.3972032443838688,3.3124622313047394,0.6871508726888217,0.9438879473732943,0.6708204515942807,0.5,1.0,0.5,0.8629489188342215,1.0,0.7706010238113273,Relative Higher quality,False
Altered Medium,156__F_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\156__F_Left_ring_finger_Zcut.BMP,0.5745555758476257,1611.949414423667,0.15881653130054474,1.0,1.0,0.9824561403508771,0.12082895148968212,0.890625,0.69049072265625,-1.6051786472945357,3.207351408820577,0.13757123080114075,0.7175067346747199,0.20876419322435585,0.5,1.0,0.5,0.0302945785020369,0.19934581420896214,0.411685318926402,Relative Lower quality,False
Altered Medium,157__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\157__M_Right_little_finger_CR.BMP,0.5077207684516907,830.9237186228856,0.14022788405418396,1.0,1.0,1.0,0.10027307134518078,0.875,0.6248626708984375,-2.149614341642163,2.9195611560322945,0.0,0.09768182141369745,0.023933007368374757,0.5,1.0,0.5,0.0,0.0,0.26520185359775905,Relative Lower quality,False
Altered Medium,158__M_Right_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\158__M_Right_ring_finger_CR.BMP,0.7246041893959045,1363.46726720687,0.20660994946956635,1.0,1.0,1.0,0.10317611368332703,1.0,0.8729400634765625,-0.7155301004427459,3.134644716284198,0.7918102228263267,0.5609155403648484,0.6839851191591622,0.5,1.0,0.5,0.7797148229395177,0.8298512028650654,0.7057846135193651,Relative Higher quality,False
Altered Medium,15__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\15__F_Left_index_finger_Obl.BMP,0.6341139674186707,1124.6619998728856,0.15795889496803284,1.0,1.0,1.0,0.1113018925199108,0.984375,0.794921875,-1.275786063737609,3.0510220214288273,0.39725654975641694,0.3808141328876685,0.2002365183338453,0.5,1.0,0.5,0.45925101848950184,0.4327905825401545,0.4837936002509484,Relative Lower quality,False
